n_estimators,max_depth,Model,Feature,Threshold (≤),Train AUC,Test AUC,Train-Test gap
20,3,TGB,diag_2_250.6,0.5,0.5153,0.5057,0.0096
5,3,TGB,diag_2_250.6,0.5,0.5153,0.5057,0.0096
25,3,TGB,diag_2_250.6,0.5,0.5153,0.5057,0.0096
30,3,TGB,diag_2_250.6,0.5,0.5153,0.5057,0.0096
,,XGBoost,race_?,1.0,0.5066,0.5053,0.0013
,,XGBoost,diag_3_585,1.0,0.5055,0.5052,0.0003
,,XGBoost,diag_1_491,1.0,0.5064,0.5051,0.0014
,,XGBoost,age_[40-50),1.0,0.5028,0.5046,-0.0018
,,XGBoost,diag_1_250.6,1.0,0.5039,0.5038,0.0
,,XGBoost,age_[60-70),1.0,0.5,0.5037,-0.0037
,,XGBoost,age_[90-100),1.0,0.5033,0.5033,0.0
10,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
30,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
25,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
20,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
15,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
35,3,TGB,diag_1_428,0.5,0.5327,0.5029,0.0298
,,XGBoost,diag_1_250.7,1.0,0.5014,0.5022,-0.0008
,,XGBoost,race_Other,1.0,0.502,0.5021,-0.0
,,XGBoost,diag_1_250.8,1.0,0.5021,0.502,0.0001
,,XGBoost,race_Asian,1.0,0.5012,0.502,-0.0008
200,3,TGB,diag_1_278,0.5,0.5022,0.5019,0.0003
100,3,TGB,diag_1_278,0.5,0.5022,0.5019,0.0003
40,3,TGB,diag_1_278,0.5,0.5022,0.5019,0.0003
,,XGBoost,diag_1_278,1.0,0.5022,0.5019,0.0003
,,XGBoost,diag_1_162,1.0,0.5011,0.5016,-0.0006
,,XGBoost,age_[30-40),1.0,0.5029,0.5013,0.0015
,,XGBoost,diag_1_295,1.0,0.5006,0.5013,-0.0007
,,XGBoost,age_[0-10),1.0,0.5008,0.5012,-0.0004
,,XGBoost,diag_1_250.4,1.0,0.5005,0.5012,-0.0008
,,XGBoost,diag_1_218,1.0,0.5006,0.5011,-0.0005
,,XGBoost,age_[10-20),1.0,0.5011,0.5011,-0.0
,,XGBoost,diag_1_250.82,1.0,0.501,0.501,-0.0
,,XGBoost,diag_1_250,1.0,0.501,0.5008,0.0003
,,XGBoost,age_[20-30),1.0,0.5002,0.5008,-0.0006
,,XGBoost,diag_1_185,1.0,0.5006,0.5007,-0.0
,,XGBoost,diag_1_198,1.0,0.5007,0.5007,0.0
,,XGBoost,diag_1_276,1.0,0.5026,0.5007,0.0019
,,XGBoost,diag_1_290,1.0,0.5002,0.5006,-0.0003
,,XGBoost,diag_1_250.03,1.0,0.5006,0.5006,-0.0
,,XGBoost,diag_1_182,1.0,0.5005,0.5006,-0.0001
,,XGBoost,diag_1_250.1,1.0,0.5001,0.5005,-0.0004
,,XGBoost,diag_1_291,1.0,0.5,0.5005,-0.0005
,,XGBoost,diag_1_250.01,1.0,0.5003,0.5005,-0.0002
,,XGBoost,diag_1_250.12,1.0,0.5004,0.5005,-0.0002
,,XGBoost,diag_1_250.11,1.0,0.5012,0.5004,0.0008
,,XGBoost,diag_1_250.22,1.0,0.5001,0.5004,-0.0003
,,XGBoost,diag_1_189,1.0,0.5002,0.5004,-0.0002
,,XGBoost,diag_1_292,1.0,0.5002,0.5004,-0.0003
,,XGBoost,diag_1_282,1.0,0.5005,0.5004,0.0001
,,XGBoost,diag_1_250.02,1.0,0.5006,0.5004,0.0002
,,XGBoost,diag_1_280,1.0,0.5008,0.5003,0.0004
,,XGBoost,diag_1_275,1.0,0.5001,0.5003,-0.0002
,,XGBoost,diag_1_197,1.0,0.501,0.5003,0.0006
,,XGBoost,diag_1_284,1.0,0.5001,0.5003,-0.0002
,,XGBoost,race_Hispanic,1.0,0.502,0.5003,0.0017
,,XGBoost,race_AfricanAmerican,1.0,0.5015,0.5003,0.0012
,,XGBoost,diag_1_155,1.0,0.5002,0.5003,-0.0
,,XGBoost,diag_1_227,1.0,0.5002,0.5003,-0.0001
,,XGBoost,diag_1_289,1.0,0.5,0.5003,-0.0003
,,XGBoost,diag_1_250.42,1.0,0.5004,0.5003,0.0001
,,XGBoost,diag_1_250.41,1.0,0.5004,0.5003,0.0
,,XGBoost,diag_1_288,1.0,0.5001,0.5002,-0.0001
,,XGBoost,diag_1_202,1.0,0.5001,0.5002,-0.0001
,,XGBoost,diag_1_220,1.0,0.5003,0.5002,0.0001
,,XGBoost,diag_1_135,1.0,0.5,0.5002,-0.0001
,,XGBoost,diag_1_150,1.0,0.5,0.5002,-0.0001
,,XGBoost,diag_1_188,1.0,0.5001,0.5002,-0.0001
,,XGBoost,diag_1_250.2,1.0,0.5002,0.5002,-0.0
,,XGBoost,diag_1_250.23,1.0,0.5,0.5002,-0.0002
,,XGBoost,diag_1_252,1.0,0.5001,0.5002,-0.0001
,,XGBoost,diag_1_250.3,1.0,0.5,0.5002,-0.0002
,,XGBoost,diag_1_154,1.0,0.5002,0.5002,-0.0
,,XGBoost,diag_1_250.32,1.0,0.5001,0.5002,-0.0
,,XGBoost,diag_1_158,1.0,0.5,0.5002,-0.0002
,,XGBoost,diag_1_210,1.0,0.5001,0.5001,-0.0
,,XGBoost,diag_1_211,1.0,0.5001,0.5001,0.0
,,XGBoost,diag_1_208,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_205,1.0,0.5002,0.5001,0.0001
,,XGBoost,diag_1_238,1.0,0.5001,0.5001,-0.0
,,XGBoost,diag_1_204,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_201,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_212,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_191,1.0,0.5002,0.5001,0.0001
,,XGBoost,diag_1_293,1.0,0.5002,0.5001,0.0
,,XGBoost,diag_1_294,1.0,0.5002,0.5001,0.0
,,XGBoost,diag_1_183,1.0,0.5002,0.5001,0.0
,,XGBoost,diag_1_298,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_196,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_285,1.0,0.5005,0.5001,0.0004
,,XGBoost,diag_1_223,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_250.91,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_242,1.0,0.5001,0.5001,-0.0
,,XGBoost,diag_1_175,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_237,1.0,0.5001,0.5001,0.0
,,XGBoost,diag_1_236,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_235,1.0,0.5002,0.5001,0.0001
,,XGBoost,diag_1_250.43,1.0,0.5001,0.5001,0.0
,,XGBoost,diag_1_250.5,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_250.52,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_250.83,1.0,0.5001,0.5001,-0.0
,,XGBoost,diag_1_250.92,1.0,0.5001,0.5001,0.0
,,XGBoost,diag_1_225,1.0,0.5001,0.5001,0.0001
,,XGBoost,diag_1_272,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_277,1.0,0.5002,0.5001,0.0001
,,XGBoost,diag_1_233,1.0,0.5001,0.5001,-0.0
,,XGBoost,diag_1_283,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_241,1.0,0.5003,0.5001,0.0002
,,XGBoost,diag_1_286,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_23,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_228,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_226,1.0,0.5001,0.5001,-0.0001
,,XGBoost,diag_1_179,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_300,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_153,1.0,0.5003,0.5001,0.0002
,,XGBoost,diag_1_163,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_112,1.0,0.5002,0.5001,0.0001
,,XGBoost,diag_1_141,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_117,1.0,0.5,0.5001,-0.0
,,XGBoost,diag_1_157,1.0,0.5006,0.5001,0.0005
,,XGBoost,diag_1_161,1.0,0.5,0.5001,-0.0001
,,XGBoost,diag_1_131,1.0,0.5,0.5001,-0.0
15,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
15,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_266,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_263,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_250.31,1.0,0.5001,0.5,0.0
,,XGBoost,diag_1_262,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_261,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_255,1.0,0.5,0.5,0.0
5,3,TGB,race_?,0.5,0.5219,0.5,0.0219
,,XGBoost,diag_1_253,1.0,0.5,0.5,0.0
35,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_251,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_250.93,1.0,0.5,0.5,0.0
10,2,TGB,race_?,0.5,0.5219,0.5,0.0219
,,XGBoost,diag_1_250.9,1.0,0.5001,0.5,0.0001
25,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
35,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
30,2,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_250.81,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_250.33,1.0,0.5,0.5,-0.0
30,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
30,2,TGB,race_?,0.5,0.5219,0.5,0.0219
5,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
,,XGBoost,diag_1_250.53,1.0,0.5,0.5,0.0
15,3,TGB,race_?,0.5,0.5219,0.5,0.0219
5,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
15,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
25,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
,,XGBoost,diag_1_172,1.0,0.5,0.5,0.0
10,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_27,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_287,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_3,1.0,0.5001,0.5,0.0
,,XGBoost,diag_1_299,1.0,0.5,0.5,0.0
10,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
,,XGBoost,diag_1_297,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_296,1.0,0.5001,0.5,0.0001
30,3,TGB,diag_1_250.03,0.5,0.502,0.5,0.002
30,3,TGB,diag_3_250.03,0.5,0.501,0.5,0.001
10,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
10,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
35,2,TGB,race_?,0.5,0.5219,0.5,0.0219
30,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
35,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
35,2,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
10,3,TGB,race_?,0.5,0.5219,0.5,0.0219
,,XGBoost,diag_1_271,1.0,0.5,0.5,0.0
30,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
35,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
30,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
35,3,TGB,race_?,0.5,0.5219,0.5,0.0219
,,XGBoost,diag_1_281,1.0,0.5,0.5,0.0
10,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_279,1.0,0.5,0.5,0.0
35,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
30,3,TGB,race_?,0.5,0.5219,0.5,0.0219
15,2,TGB,race_?,0.5,0.5219,0.5,0.0219
,,XGBoost,diag_1_274,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_273,1.0,0.5001,0.5,0.0
25,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
5,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
25,3,TGB,race_?,0.5,0.5219,0.5,0.0219
25,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_217,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_215,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_214,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_133,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_136,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_142,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_143,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_146,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_203,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_147,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_149,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_200,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_199,1.0,0.5001,0.5,0.0
,,XGBoost,diag_1_151,1.0,0.5002,0.5,0.0002
,,XGBoost,diag_1_152,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_195,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_194,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_193,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_192,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_156,1.0,0.5001,0.5,0.0001
,,XGBoost,diag_1_160,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_187,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_184,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_164,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_180,1.0,0.5001,0.5,0.0
,,XGBoost,diag_1_170,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_171,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_174,1.0,0.5005,0.5,0.0005
,,XGBoost,diag_1_216,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_219,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_250.21,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_115,1.0,0.5,0.5,0.0
5,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
,,XGBoost,diag_1_250.13,1.0,0.5004,0.5,0.0004
,,XGBoost,diag_1_173,1.0,0.5,0.5,-0.0
15,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
15,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
25,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
25,2,TGB,race_?,0.5,0.5219,0.5,0.0219
20,2,TGB,race_?,0.5,0.5219,0.5,0.0219
20,3,TGB,diag_1_574,0.5,0.5102,0.5,0.0102
,,XGBoost,diag_1_246,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_245,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_244,1.0,0.5,0.5,-0.0
20,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
20,3,TGB,diag_2_250.12,0.5,0.5051,0.5,0.0051
,,XGBoost,diag_1_240,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_239,1.0,0.5,0.5,-0.0
20,2,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
20,3,TGB,diag_2_781,0.5,0.5102,0.5,0.0102
20,3,TGB,race_?,0.5,0.5219,0.5,0.0219
20,3,TGB,diag_3_599,0.5,0.5184,0.5,0.0184
,,XGBoost,gender_Unknown/Invalid,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_230,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_10,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_229,1.0,0.5,0.5,-0.0
,,XGBoost,diag_1_11,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_110,1.0,0.5,0.5,0.0
,,XGBoost,diag_1_114,1.0,0.5,0.5,0.0
30,3,TGB,diag_3_682,0.5,0.5041,0.5,0.0041
